chr21	8215715	8442637	1	1	0	0	11	50
chr21	8215726	8441893	1	1	0	0	5	12
chr21	8215726	8442895	1	1	0	0	8	24
chr21	8215726	8442989	1	1	1	0	391	50
chr21	8215730	8442856	2	2	0	0	5	20
chr21	8215733	8442845	1	1	0	0	4	19
chr21	8215733	8442895	1	1	0	0	19	19
chr21	8215733	8442897	1	1	0	0	10	23
chr21	8215733	8442996	1	1	1	0	583	50
chr21	8215741	8443004	2	2	1	0	1041	50
chr21	8215747	8442897	1	1	0	0	4	33
chr21	8215757	8442847	2	2	0	0	45	43
chr21	8215757	8443020	2	2	1	0	325	50
chr21	8215828	8441161	1	1	1	0	1127	46
chr21	8215828	8441893	1	1	1	0	121	50
chr21	8215828	8442796	1	1	0	0	7	46
chr21	8215828	8442897	1	1	0	0	6	35
chr21	8215828	8847030	1	1	1	0	36	22
chr21	8215855	8441893	1	1	1	0	674	50
chr21	8215855	8442971	1	1	0	0	12	49
chr21	8215855	8443054	1	1	0	0	10	47
chr21	8215867	8443130	1	1	1	0	477	50
chr21	8215885	8443145	1	1	0	0	28	46
chr21	8215885	8443148	1	1	1	0	424	50
chr21	8215887	8443148	1	1	0	0	34	47
chr21	8215896	8441212	2	2	0	0	4	13
chr21	8215896	8443159	2	2	1	0	278	50
chr21	8215901	8443020	2	2	0	0	5	46
chr21	8215913	8443176	2	2	1	0	218	50
chr21	8215978	8442637	1	1	0	0	9	49
chr21	8215978	8443014	1	1	0	0	15	50
chr21	8215978	8443106	1	1	0	0	5	47
chr21	8215978	8443113	1	1	0	0	11	43
chr21	8216057	8445387	1	1	0	0	6	14
chr21	8216173	8442869	1	1	0	0	8	13
chr21	8216204	8443478	1	1	1	0	48	48
chr21	8216231	8442643	1	1	0	0	6	12
chr21	8216231	8442700	1	1	0	0	12	12
chr21	8216231	8442704	1	1	0	0	11	12
chr21	8216231	8442729	1	1	0	0	4	12
chr21	8216231	8442778	1	1	0	0	78	12
chr21	8216234	8441247	1	1	0	0	7	15
chr21	8216237	8443506	1	1	1	0	188	48
chr21	8216259	8443528	2	2	1	0	657	50
chr21	8216273	8443542	1	1	1	0	361	50
chr21	8216283	8442706	1	1	0	0	4	15
chr21	8216283	8443425	1	1	0	0	25	42
chr21	8216283	8443428	1	1	0	0	12	38
chr21	8216283	8443446	1	1	0	0	8	38
chr21	8216283	8443459	1	1	0	0	7	16
chr21	8216290	8443428	1	1	0	0	6	31
chr21	8216290	8443431	1	1	0	0	5	40
chr21	8216290	8443459	1	1	0	0	7	24
chr21	8216300	8443569	1	1	1	0	177	49
chr21	8216311	8442721	1	1	0	0	6	48
chr21	8216315	8443459	1	1	0	0	4	48
chr21	8216315	8443584	1	1	1	0	173	50
chr21	8216319	8443487	1	1	0	0	4	49
chr21	8216345	8441512	2	2	1	0	873	47
chr21	8216345	8442856	2	2	1	0	230	11
chr21	8216369	8442895	1	1	1	0	29	46
chr21	8216394	8442704	1	1	0	0	4	17
chr21	8216394	8443663	1	1	1	0	47	47
chr21	8216420	8443689	1	1	1	0	47	48
chr21	8216500	8441205	1	1	1	0	42	32
chr21	8216500	8443769	1	1	1	0	82	49
chr21	8216514	8445411	1	1	0	0	11	48
chr21	8216531	8442224	2	2	1	0	27	34
chr21	8216636	8441208	1	1	1	0	387	46
chr21	8216636	8442830	1	1	0	0	4	50
chr21	8216636	8443719	1	1	0	0	4	41
chr21	8216636	8443747	1	1	0	0	7	42
chr21	8216638	8442649	1	1	0	0	6	49
chr21	8216657	8443822	1	1	0	0	15	49
chr21	8216676	8443820	1	1	0	0	4	34
chr21	8216676	8443953	1	1	1	0	195	39
chr21	8216685	8441893	1	1	1	0	1537	50
chr21	8216685	8443788	1	1	0	0	14	47
chr21	8216685	8445015	1	1	0	0	4	47
chr21	8216685	8847030	1	1	1	0	13	19
chr21	8216714	8441879	1	1	1	0	39	49
chr21	8216714	8443719	1	1	0	0	6	48
chr21	8216714	8443986	1	1	1	0	531	44
chr21	8216718	8443944	1	1	1	0	280	40
chr21	8216727	8443822	1	1	0	0	9	39
chr21	8216727	8443996	1	1	1	0	586	49
chr21	8216744	8443145	1	1	1	0	199	37
chr21	8216744	8443871	1	1	1	0	60	50
chr21	8216748	8443929	2	2	1	0	1234	50
chr21	8216748	8443979	2	2	1	0	66	45
chr21	8216748	8444017	2	2	1	0	323	49
chr21	8216775	8441857	2	2	1	0	5981	49
chr21	8216775	8441869	2	2	1	0	79	50
chr21	8216775	8442759	2	2	1	0	15492	48
chr21	8216775	8443575	2	2	1	0	1324	50
chr21	8216775	8443929	2	2	1	0	1857	24
chr21	8216779	8441893	1	1	1	0	292	24
chr21	8216779	8443901	1	1	1	0	77	43
chr21	8216779	8443903	1	1	1	0	81	50
chr21	8216779	8443986	1	1	1	0	606	16
chr21	8216783	8441425	1	1	1	0	63	32
chr21	8216783	8441879	1	1	1	0	305	50
chr21	8216783	8441893	1	1	1	0	355	14
chr21	8216783	8442693	1	1	1	0	509	41
chr21	8216783	8442897	1	1	1	0	124	39
chr21	8216783	8443296	1	1	1	0	1159	26
chr21	8216783	8443871	1	1	1	0	277	48
chr21	8216783	8443901	1	1	1	0	32	44
chr21	8216783	8443903	1	1	1	0	48	47
chr21	8216783	8443986	1	1	1	0	741	48
chr21	8216789	8442759	2	2	1	0	10965	47
chr21	8216807	8443929	2	2	1	0	224	34
chr21	8216807	8443959	2	2	1	0	89	37
chr21	8216807	8443979	2	2	1	0	63	26
chr21	8216824	8443929	2	2	1	0	59	50
chr21	8216876	8442847	2	2	1	0	71839	31
chr21	8216903	8443929	2	2	0	0	4	13
chr21	8216907	8443929	2	2	0	0	11	17
chr21	8216941	8443377	2	2	1	0	129	15
chr21	8216941	8444158	2	2	0	1	5	30
chr21	8217484	8444754	2	2	1	0	34	47
chr21	8217487	8443078	1	1	1	0	31	48
chr21	8217487	8443487	1	1	1	0	29	42
chr21	8217508	8444778	2	2	1	0	270	50
chr21	8217548	8443090	1	1	1	0	1227	47
chr21	8217548	8443487	1	1	1	0	169	39
chr21	8217548	8443944	1	1	1	0	1381	47
chr21	8217550	8441144	1	1	0	0	8	13
chr21	8217561	8444398	1	1	1	0	6	13
chr21	8217575	8444739	1	1	1	0	22	33
chr21	8217575	8444845	1	1	1	0	456	50
chr21	8217578	8444747	2	2	1	0	15	28
chr21	8217586	8443535	1	1	1	0	2263	48
chr21	8217592	8441202	1	1	1	0	4475	42
chr21	8217592	8444862	1	1	1	0	2359	50
chr21	8217616	8441575	1	1	1	0	13727	45
chr21	8217616	8444806	1	1	1	0	534	49
chr21	8217629	8441475	1	1	1	0	220	43
chr21	8217629	8442416	1	1	1	0	201	30
chr21	8217629	8442897	1	1	1	0	103	32
chr21	8217629	8443697	1	1	1	0	84	42
chr21	8217629	8444751	1	1	1	0	20	27
chr21	8217629	8444767	1	1	1	0	457	20
chr21	8217629	8444899	1	1	1	0	806	50
chr21	8217633	8441245	2	2	1	0	46	47
chr21	8217633	8444747	2	2	1	0	192	28
chr21	8217633	8444764	2	2	1	0	518	23
chr21	8217633	8444903	2	2	1	0	1220	50
chr21	8217639	8443043	2	2	1	0	19	47
chr21	8217639	8444764	2	2	1	0	920	28
chr21	8217639	8444909	2	2	1	0	6678	50
chr21	8217641	8444909	2	2	1	0	186	47
chr21	8217643	8444754	2	2	1	0	48	32
chr21	8217649	8443054	1	1	1	0	1470	24
chr21	8217649	8444767	1	1	1	0	295	28
chr21	8217649	8444806	1	1	1	0	922	39
chr21	8217661	8444747	2	2	1	0	58	50
chr21	8217661	8444754	2	2	1	0	12	37
chr21	8217661	8444764	2	2	1	0	296	40
chr21	8217661	8444778	2	2	1	0	45	39
chr21	8217661	8444825	2	2	1	0	335	40
chr21	8217669	8444754	2	2	1	0	7	47
chr21	8217669	8444764	2	2	1	0	26	48
chr21	8217669	8444825	2	2	1	0	27	47
chr21	8217676	8444946	1	1	1	0	723	49
chr21	8217709	8444979	2	2	1	0	1029	50
chr21	8217715	8444988	2	2	1	0	4164	50
chr21	8217719	8443929	2	2	1	0	4474	34
chr21	8217722	8444903	2	2	1	0	30	31
chr21	8217722	8444988	2	2	1	0	5013	50
chr21	8217722	8444992	2	2	1	0	2052	50
chr21	8217754	8444903	2	2	1	0	17	42
chr21	8217754	8444950	2	2	1	0	242	21
chr21	8217754	8444968	2	2	1	0	37	43
chr21	8217754	8444988	2	2	1	0	1834	24
chr21	8217754	8445008	2	2	1	0	90	25
chr21	8217783	8441212	2	2	1	0	3717	50
chr21	8217783	8445005	2	2	1	0	1105	15
chr21	8217783	8445051	2	2	1	0	1595	50
chr21	8217785	8441532	1	1	1	0	46	49
